STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT06,WT08,WT09
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",31/8/18,6.26,,0,0,0,59,77,43,130,130,17,21.9,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",1/9/18,7.83,,0,0,0,71,79,63,220,230,15,23.9,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",2/9/18,6.71,,0.05,0,0,74,86,66,190,240,16.1,23,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",3/9/18,3.8,,0.01,0,0,74,83,67,20,270,10.1,16.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",4/9/18,5.82,,0.97,0,0,71,86,63,200,180,16.1,21.9,1,,1,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",5/9/18,8.5,,1.58,0,0,76,87,60,220,200,25.1,36.9,1,,1,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",6/9/18,5.59,,0,0,0,64,73,49,20,20,15,19,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",7/9/18,5.82,,0,0,0,58,73,46,20,10,14.1,18.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",8/9/18,7.83,,0,0,0,58,64,44,100,100,17,23,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",9/9/18,10.07,,0,0,0,55,65,43,70,70,19.9,27.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",10/9/18,6.93,,0.02,0,0,61,69,48,90,100,15,23,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",11/9/18,3.58,,0,0,0,58,75,44,110,110,13,16.1,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",12/9/18,4.7,,0,0,0,63,80,47,120,140,16.1,19.9,1,1,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",13/9/18,3.58,,0,0,0,61,76,47,100,130,13,18.1,1,1,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",14/9/18,2.01,,0,0,0,68,81,57,150,120,12.1,16.1,1,1,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",15/9/18,2.46,,0,0,0,66,82,54,90,70,14.1,17,1,1,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",16/9/18,3.13,,0,0,0,66,82,50,110,110,13,17,1,1,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",17/9/18,5.37,,0,0,0,72,88,55,340,340,21,30,1,1,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",18/9/18,5.14,,0,0,0,64,71,55,330,340,12.1,16.1,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",19/9/18,5.59,,0,0,0,59,65,54,100,110,14.1,18.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",20/9/18,6.49,,0.96,0,0,61,67,57,140,140,19.9,28,1,,1,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",21/9/18,14.32,,0.02,0,0,70,79,50,240,250,30,52.1,1,,1,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",22/9/18,4.47,,0,0,0,52,63,40,310,310,10.1,21.9,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",23/9/18,6.71,,0,0,0,53,67,41,90,50,18.1,23,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",24/9/18,10.74,,0,0,0,57,65,54,120,140,19.9,27.1,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",25/9/18,7.83,,0.11,0,0,68,79,62,180,220,14.1,19.9,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",26/9/18,7.83,,0,0,0,59,68,46,280,310,18.1,32,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",27/9/18,8.95,,0,0,0,53,67,38,180,180,21,30,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",28/9/18,6.26,,0.16,0,0,55,57,47,240,270,13,21,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",29/9/18,4.7,,0,0,0,47,53,42,320,320,17,25.9,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",30/9/18,1.34,,0,0,0,45,50,42,210,200,6.9,10.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",1/10/18,8.5,,0.34,0,0,49,56,45,100,60,19.9,28,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",2/10/18,6.93,,0.07,0,0,51,54,36,30,60,16.1,21,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",3/10/18,10.96,,0.94,0,0,48,74,36,190,210,21.9,36,1,,1,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",4/10/18,11.18,,0.48,0,0,58,73,34,310,310,23.9,44.1,1,,1,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",5/10/18,8.72,,0.02,0,0,43,52,34,120,120,19.9,31.1,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",6/10/18,7.38,,0.05,0,0,54,61,47,330,330,17,23,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",7/10/18,7.16,,0,0,0,49,50,47,40,50,13,17,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",8/10/18,7.61,,0.64,0,0,55,70,48,140,100,15,23,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",9/10/18,6.71,,0,0,0,72,86,61,350,320,21.9,29.1,1,1,1,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",10/10/18,7.38,,0.36,0,0,66,79,56,190,200,19.9,27.1,1,1,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",11/10/18,11.63,,0.02,0,0,58,68,39,250,240,23,36.9,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",12/10/18,6.49,,0,0,0,41,45,38,280,260,15,25.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",13/10/18,4.47,,0,0,0,41,51,32,270,230,14.1,23,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",14/10/18,5.82,,0,0,0,46,59,35,200,180,13,17,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",15/10/18,8.05,,0.24,0,0,44,47,34,260,260,25.1,42.9,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",16/10/18,12.08,,0,0,0,43,57,34,220,210,19.9,36.9,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",17/10/18,10.29,,0.08,0.2,0,40,44,32,340,310,25.1,42.1,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",18/10/18,8.5,,0,0,0,38,52,28,230,240,18.1,31.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",19/10/18,12.3,,0.12,0,0,51,57,46,210,280,21,36,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",20/10/18,12.97,,0,0,0,44,46,35,330,330,29.1,42.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",21/10/18,6.71,,0,0,0,36,41,31,340,330,17,25.9,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",22/10/18,2.91,,0,0,0,39,57,25,240,240,14.1,19,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",23/10/18,9.62,,0.03,0,0,42,47,38,340,330,21.9,34,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",24/10/18,4.92,,0,0,0,39,44,28,340,350,13,17,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",25/10/18,3.13,,0.02,0,0,36,47,22,210,200,10.1,13,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",26/10/18,3.8,,0.25,0,0,43,45,41,70,70,12.1,15,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",27/10/18,8.5,,0.28,0,0,42,44,37,50,60,18.1,23.9,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",28/10/18,4.7,,0.04,0,0,38,42,36,290,280,8.9,18.1,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",29/10/18,7.38,,0,0,0,41,52,31,320,280,16.1,28,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",30/10/18,6.26,,0.41,0,0,38,51,24,190,180,16.1,23,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",31/10/18,4.92,,0.13,0,0,48,55,36,240,310,13,21,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",1/11/18,3.13,,0,0,0,38,44,32,20,360,12.1,15,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",2/11/18,9.17,,0.06,0,0,40,43,37,10,10,17,25.9,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",3/11/18,4.92,,0,0,0,37,38,24,320,320,15,19.9,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",4/11/18,10.29,,0,0,0,33,46,22,130,120,21.9,32,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",5/11/18,9.84,,0.09,0,0,47,52,37,140,120,21,31.1,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",6/11/18,9.62,,0.73,0,0,45,52,37,50,280,19.9,31.1,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",7/11/18,10.96,,0.05,0,0,40,43,34,250,250,19.9,35.1,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",8/11/18,3.8,,0,0,0,35,38,32,260,230,10.1,17,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",9/11/18,4.7,,0.7,4.4,0,34,35,30,260,250,18.1,32,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",10/11/18,8.05,,0.01,0.1,3.1,28,30,23,260,260,21,36,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",11/11/18,6.71,,0.04,0.6,3.9,27,32,23,200,200,15,23,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",12/11/18,4.7,,0,0,3.9,31,33,27,310,270,8.1,13,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",13/11/18,6.93,,0,0.1,3.9,26,28,21,320,310,16.1,25.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",14/11/18,4.25,,0,0,2,23,27,12,230,260,13,17,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",15/11/18,4.25,,0.09,1.6,2,22,35,12,160,150,15,19,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",16/11/18,4.92,,0.17,1.9,5,33,36,30,290,300,14.1,23.9,1,1,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",17/11/18,6.93,,0.01,0.1,3.1,31,32,20,340,290,17,23,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",18/11/18,5.82,,0,0,3.1,23,35,8,220,210,17,29.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",19/11/18,3.8,,0.03,0.6,3.1,28,33,22,10,10,21,25.1,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",20/11/18,7.61,,0.03,0.6,3.9,23,30,15,330,240,14.1,21.9,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",21/11/18,10.96,,0.02,0.5,3.9,21,30,11,320,340,23.9,32,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",22/11/18,8.5,,0,0,3.9,15,25,5,160,150,19.9,27.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",23/11/18,11.86,,0,0,3.9,31,41,25,180,170,18.1,29.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",24/11/18,8.05,,0.09,0,3.1,39,42,37,150,150,15,19.9,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",25/11/18,7.16,,0.01,0,0,38,40,31,320,260,15,25.1,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",26/11/18,12.75,,0,0,0,31,32,28,320,320,23,34,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",27/11/18,12.53,,0,0,0,28,29,27,320,310,19.9,30,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",28/11/18,9.4,,0,0,0,29,33,27,300,300,17,27.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",29/11/18,5.14,,0.05,0.7,0,31,35,28,180,180,14.1,18.1,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",30/11/18,1.57,,0,0,1.2,30,35,22,270,220,6,8.9,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",1/12/18,5.59,,0,0,0,31,38,27,80,100,18.1,31.1,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",2/12/18,11.86,,0.8,0.1,0,37,40,32,40,70,23,34,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",3/12/18,12.3,,0.37,1.6,2,31,33,22,350,350,19.9,28,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",4/12/18,3.8,,0,0,2,24,32,14,270,260,8.9,13,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",5/12/18,6.71,,0,0,2,27,31,20,240,230,13,21,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",6/12/18,9.17,,0,0.1,2,27,30,15,320,320,21.9,30,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",7/12/18,5.82,,0.01,0.3,1.2,20,25,15,290,220,13,19,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",8/12/18,5.82,,0,0,1.2,22,28,12,270,260,16.1,25.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",9/12/18,6.71,,0,0,1.2,23,31,15,310,270,14.1,23.9,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",10/12/18,6.26,,0,0,1.2,30,35,26,190,200,13,17,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",11/12/18,4.92,,0,0,1.2,30,32,29,270,250,12.1,18.1,,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",12/12/18,8.95,,0.04,0.1,1.2,32,36,28,130,120,21,27.1,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",13/12/18,5.82,,0,0,1.2,35,37,32,160,220,10.1,14.1,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",14/12/18,5.37,,0.03,0.3,1.2,36,48,29,240,220,14.1,18.1,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",15/12/18,2.68,,0,0,0,33,42,22,130,120,8.9,12.1,1,1,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",16/12/18,4.25,,0,0,0,30,45,22,230,240,10.1,16.1,1,1,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",17/12/18,11.18,,0,0,0,33,35,29,320,320,23.9,40.9,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",18/12/18,7.38,,0,0,0,29,34,25,180,210,16.1,23,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",19/12/18,6.71,,0,0,0,34,45,30,150,210,13,18.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",20/12/18,4.7,,0.09,0,0,37,41,32,170,200,10.1,15,1,1,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",21/12/18,11.41,,0.2,0,0,36,38,27,340,330,21,30,1,1,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",22/12/18,7.38,,0,0,0,25,27,22,330,320,19.9,29.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",23/12/18,2.01,,0.06,1,0,27,31,24,170,140,6.9,8.9,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",24/12/18,4.7,,0.04,0.7,2,30,31,22,330,320,15,21,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",25/12/18,3.36,,0,0,2,27,32,22,260,270,8.1,12.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",26/12/18,3.36,,0.01,0,1.2,29,31,27,20,30,12.1,14.1,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",27/12/18,14.32,,0.28,0,1.2,31,39,29,130,130,23.9,35.1,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",28/12/18,10.96,,0.04,0.3,0,43,50,23,320,330,21,29.1,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",29/12/18,6.49,,0,0,0,20,23,10,320,320,17,23.9,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",30/12/18,7.38,,0,0,0,24,31,20,230,210,17,23,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",31/12/18,5.82,,0.7,7,0,28,33,19,360,10,17,21.9,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",1/1/19,10.51,,0.04,0.7,5.9,23,33,3,340,340,23.9,33.1,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",2/1/19,4.25,,0.07,1.4,5.9,8,27,-8,180,190,13,17,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",3/1/19,8.5,,0,0,7.1,27,34,24,230,230,17,25.9,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",4/1/19,5.14,,0,0,5.9,35,44,20,230,250,13,21,1,1,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",5/1/19,5.82,,0,0,5.9,31,46,22,320,320,23,33.1,1,1,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",6/1/19,9.84,,0,0,5.9,31,35,21,340,340,21.9,33.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",7/1/19,18.57,,0.58,2.8,5.9,28,39,26,140,140,28,45,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",8/1/19,7.61,,0.02,0.1,5.9,36,40,28,350,270,19.9,30,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",9/1/19,12.53,,0.1,3.7,5.1,26,28,19,330,300,25.1,38.9,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",10/1/19,12.3,,0,0.2,7.9,17,19,9,320,320,23,35.1,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",11/1/19,1.57,,0,0,7.1,13,22,2,270,290,6.9,10.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",12/1/19,6.49,,0.01,0.3,7.1,21,24,4,50,50,14.1,19,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",13/1/19,3.8,,0.05,0.7,7.1,15,23,-2,50,50,10.1,13,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",14/1/19,4.92,,0,0,7.1,19,30,2,220,220,10.1,16.1,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",15/1/19,6.26,,0,0,7.1,30,32,29,240,240,21.9,31.1,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",16/1/19,8.5,,0.04,0.3,7.1,23,31,7,320,300,23,40,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",17/1/19,3.13,,0.03,0.5,7.1,11,24,-4,180,180,15,19,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",18/1/19,7.83,,0,0.4,7.1,21,24,9,330,320,21.9,27.1,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",19/1/19,10.74,,0,0.3,7.1,8,10,2,40,40,17,21,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",20/1/19,13.2,,0.02,0.4,7.1,2,4,-1,350,330,23,29.1,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",21/1/19,4.7,,0.02,0.4,7.1,2,15,-10,330,330,13,17,,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",22/1/19,9.17,,0.24,3,7.1,7,23,-12,170,150,23,30,1,1,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",23/1/19,4.92,,0.28,3.7,11,23,30,22,310,300,18.1,28,1,1,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",24/1/19,4.7,,0.04,0.8,13,24,28,19,240,250,12.1,17,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",25/1/19,8.05,,0.04,0.5,13,14,19,-3,290,290,18.1,34,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",26/1/19,6.04,,0,0,13,-4,10,-25,170,220,15,21,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",27/1/19,6.49,,0,0.1,13,4,10,-16,300,290,17,28,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",28/1/19,11.63,,0.59,11.8,11.8,-1,15,-20,20,80,19.9,32,1,1,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",29/1/19,9.17,,0.02,0.8,22.8,8,16,-3,230,220,23,36,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",30/1/19,11.63,,0.04,0.6,18.9,1,5,-4,240,250,21.9,36.9,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",31/1/19,10.29,,0,0.1,18.1,2,8,-5,250,280,18.1,28,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",1/2/19,4.47,,0,0,16.9,-3,14,-23,190,260,10.1,15,,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",2/2/19,6.04,,0,0,16.1,18,30,10,200,200,14.1,19.9,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",3/2/19,4.92,,0.02,0,15,33,45,28,110,120,13,17,1,1,,,1,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",4/2/19,8.05,,0.04,0,11.8,38,48,33,290,240,16.1,29.1,1,1,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",5/2/19,9.84,,0,0,9.8,26,35,14,330,330,19.9,28,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",6/2/19,8.5,,0.29,2.1,11.8,22,26,20,60,90,15,23,1,,,,1,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",7/2/19,9.84,,0.47,0,11,23,36,20,260,240,23,33.1,1,,,,1,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",8/2/19,13.42,,0.06,1.5,13,22,34,9,250,240,30,46.1,1,1,,,,1,1
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",9/2/19,6.71,,0,0.1,11.8,13,20,9,260,280,14.1,21.9,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",10/2/19,2.01,,0.05,0.9,11.8,11,22,-1,20,140,8.9,10.1,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",11/2/19,10.51,,0.06,1.3,13,21,24,18,70,100,17,23.9,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",12/2/19,15.66,,0.55,6,13,24,26,22,80,100,25.1,38.9,1,1,,,1,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",13/2/19,8.95,,0.15,2.2,18.9,20,24,15,300,280,21,36.9,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",14/2/19,6.26,,0.17,1.7,18.9,20,33,5,130,140,17,23.9,1,,,,1,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",15/2/19,12.75,,0.13,1.3,20.1,28,34,21,250,260,25.1,42.1,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",16/2/19,6.93,,0,0,20.1,22,25,0,320,320,21,31.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",17/2/19,6.71,,0.01,0.2,18.9,10,23,-4,50,70,16.1,23,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",18/2/19,9.84,,0,0.1,18.9,16,18,-4,360,360,17,21.9,,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",19/2/19,4.7,,0,0,18.9,5,28,-13,90,120,14.1,17,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",20/2/19,6.93,,0.13,0.8,18.9,16,30,3,110,100,21.9,32,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",21/2/19,10.74,,0,0.1,18.9,32,35,27,250,260,21.9,34,,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",22/2/19,4.92,,0,0,18.1,27,34,15,130,120,12.1,16.1,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",23/2/19,8.95,,0.08,0,18.1,24,33,12,120,120,21.9,31.1,1,,,,1,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",24/2/19,17.45,,0.35,0.4,16.9,34,42,21,270,260,32,53.9,1,1,,,1,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",25/2/19,14.32,,0.04,0.7,16.9,19,21,5,280,290,30,47,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",26/2/19,5.59,,0,0,16.1,10,17,3,360,350,15,19,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",27/2/19,2.46,,0.29,5.1,16.9,14,22,1,120,140,14.1,19.9,1,1,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",28/2/19,3.36,,0.01,0.2,20.9,12,27,-8,120,120,14.1,17,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",1/3/19,4.03,,0,0,20.1,15,34,-4,110,90,13,16.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",2/3/19,7.61,,0.18,3.5,22,24,28,17,320,300,21,29.1,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",3/3/19,6.49,,0.02,0.3,20.9,17,20,-4,310,320,13,19,1,,,,,1,
